resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
7,18,7,5,14,17,7,7,7,2,55,\N,\N,54,8,1:29.534,213.224,5
19302,803,578,6,11,3,2,2,2,6.14,90,+1:10,10644000,\N,\N,\N,\N,1
20992,850,1,1,3,2,1,1,1,25,60,1:37:30.334,5850334,59,1,1:34.302,196.526,1
21088,854,20,9,1,1,1,1,1,25,61,1:59:06.757,7146757,51,2,1:48.688,168.029,1
26009,1107,846,1,4,4,4,4,4,12,71,+26.327,5159934,48,4,1:08.739,226.142,1
26010,1107,4,117,14,7,5,5,5,10,71,+30.317,5163924,54,8,1:09.108,224.934,1
26011,1107,832,6,55,3,6,6,6,8,71,+31.377,5164984,50,6,1:08.880,225.679,1
26012,1107,847,131,63,11,7,7,7,6,71,+48.403,5182010,49,10,1:09.283,224.366,1
26013,1107,1,131,44,5,8,8,8,4,71,+49.196,5182803,48,9,1:09.160,224.765,1
26014,1107,840,117,18,6,9,9,9,2,71,+59.043,5192650,57,3,1:08.463,227.054,1
26015,1107,842,214,10,9,10,10,10,1,71,+1:07.667,5201274,48,7,1:09.046,225.136,1
26017,1107,855,51,24,17,12,12,12,0,70,\N,\N,46,14,1:09.786,222.749,11
26019,1107,839,214,31,12,14,14,14,0,70,\N,\N,50,15,1:09.797,222.714,11
26020,1107,822,51,77,14,15,15,15,0,70,\N,\N,49,18,1:09.940,222.259,11
26021,1107,857,1,81,13,16,16,16,0,70,\N,\N,46,17,1:09.862,222.507,11
26022,1107,856,213,21,0,17,17,17,0,70,\N,\N,46,16,1:09.852,222.539,11
26023,1107,825,210,20,0,18,18,18,0,70,\N,\N,37,19,1:10.176,221.511,11
26024,1107,852,213,22,16,19,19,19,0,70,\N,\N,45,13,1:09.620,223.280,11
26086,1111,830,9,1,1,1,1,1,25,72,2:24:04.411,8644411,58,2,1:13.889,207.505,1
26087,1111,4,117,14,5,2,2,2,19,72,+3.744,8648155,56,1,1:13.837,207.651,1
26088,1111,842,214,10,12,3,3,3,15,72,+7.058,8651469,55,7,1:14.441,205.967,1
26089,1111,815,9,11,7,4,4,4,12,72,+10.068,8655093,59,4,1:14.231,206.549,1
26090,1111,832,6,55,6,5,5,5,10,72,+12.541,8656952,54,13,1:14.934,204.612,1
26091,1111,1,131,44,13,6,6,6,8,72,+13.209,8657620,58,3,1:13.904,207.463,1
26092,1111,846,1,4,2,7,7,7,6,72,+13.232,8657643,50,6,1:14.390,206.108,1
26093,1111,848,3,23,4,8,8,8,4,72,+15.155,8659566,55,8,1:14.468,205.892,1
26094,1111,857,1,81,8,9,9,9,2,72,+16.580,8660991,54,5,1:14.299,206.360,1
26095,1111,839,214,31,16,10,10,10,1,72,+18.346,8662757,51,10,1:14.570,205.610,1
26096,1111,840,117,18,11,11,11,11,0,72,+20.087,8664498,37,15,1:15.171,203.966,1
26097,1111,807,210,27,14,12,12,12,0,72,+20.840,8665251,53,9,1:14.472,205.881,1
26098,1111,859,213,40,19,13,13,13,0,72,+26.147,8670558,49,12,1:14.820,204.923,1
26099,1111,822,51,77,18,14,14,14,0,72,+27.388,8671799,49,11,1:14.698,205.258,1
26100,1111,852,213,22,17,15,15,15,0,72,+29.893,8682344,35,18,1:16.253,201.072,1
26101,1111,825,210,20,0,16,16,16,0,72,+31.410,8679515,37,17,1:15.489,203.107,1
26102,1111,847,131,63,3,17,17,17,0,72,+55.754,8700165,54,14,1:15.124,204.094,1
26103,1111,855,51,24,15,\N,R,18,0,62,\N,\N,39,16,1:15.417,203.301,3
26104,1111,844,6,16,9,\N,R,19,0,41,\N,\N,33,19,1:17.277,198.408,140
26105,1111,858,3,2,10,\N,R,20,0,14,\N,\N,13,20,1:17.399,198.095,3
26106,1112,830,9,1,2,1,1,1,25,51,1:13:41.143,4421143,33,2,1:25.240,244.659,1
26107,1112,815,9,11,5,2,2,2,18,51,+6.064,4427207,39,4,1:25.522,243.853,1
26108,1112,832,6,55,1,3,3,3,15,51,+11.193,4432336,30,3,1:25.501,243.912,1
26109,1112,844,6,16,3,4,4,4,12,51,+11.377,4432520,38,5,1:25.580,243.687,1
26110,1112,847,131,63,4,5,5,5,10,51,+23.028,4444171,38,9,1:25.847,242.929,1
26111,1112,1,131,44,8,6,6,6,8,51,+42.679,4463822,29,6,1:25.582,243.682,1
26112,1112,848,3,23,6,7,7,7,6,51,+45.106,4466249,33,16,1:26.389,241.405,1
26113,1112,846,1,4,9,8,8,8,4,51,+45.449,4466592,24,14,1:26.144,242.092,1
26114,1112,4,117,14,10,9,9,9,2,51,+46.294,4467437,43,13,1:26.105,242.201,1
26115,1112,822,51,77,14,10,10,10,1,51,+1:04.056,4485199,27,12,1:25.988,242.531,1
26116,1112,859,213,40,12,11,11,11,0,51,+1:10.638,4491781,44,8,1:25.842,242.944,1
26117,1112,857,1,81,7,12,12,12,0,51,+1:13.074,4494217,43,1,1:25.072,245.142,1
26118,1112,858,3,2,15,13,13,13,0,51,+1:18.557,4499700,16,18,1:26.840,240.152,1
26119,1112,855,51,24,16,14,14,14,0,51,+1:20.164,4501307,35,11,1:25.983,242.545,1
26120,1112,842,214,10,17,15,15,15,0,51,+1:22.510,4503653,44,7,1:25.758,243.181,1
26121,1112,840,117,18,20,16,16,16,0,51,+1:27.266,4508409,31,17,1:26.617,240.770,1
26122,1112,807,210,27,13,17,17,17,0,50,\N,\N,50,10,1:25.894,242.796,11
26123,1112,825,210,20,19,18,18,18,0,50,\N,\N,42,15,1:26.278,241.716,11
26124,1112,839,214,31,18,\N,R,19,0,39,\N,\N,33,19,1:26.963,239.812,38
26125,1112,852,213,22,11,\N,R,20,0,0,\N,\N,\N,0,\N,\N,5
26126,1113,832,6,55,1,1,1,1,25,62,1:46:37.418,6397418,47,7,1:37.666,182.089,1
26127,1113,846,1,4,4,2,2,2,18,62,+0.812,6398230,46,8,1:38.046,181.384,1
26128,1113,1,131,44,5,3,3,3,16,62,+1.269,6398687,47,1,1:35.867,185.507,1
26129,1113,844,6,16,3,4,4,4,12,62,+21.177,6418595,46,11,1:38.275,180.961,1
26130,1113,830,9,1,11,5,5,5,10,62,+21.441,6418859,61,4,1:36.575,184.147,1
26131,1113,842,214,10,12,6,6,6,8,62,+38.441,6435859,46,12,1:38.277,180.957,1
26132,1113,857,1,81,17,7,7,7,6,62,+41.479,6438897,46,13,1:38.492,180.562,1
26133,1113,815,9,11,13,8,8,8,4,62,+59.534,6456952,61,5,1:37.108,183.136,1
26134,1113,859,213,40,10,9,9,9,2,62,+1:05.918,6463336,47,15,1:39.028,179.585,1
26135,1113,825,210,20,6,10,10,10,1,62,+1:12.116,6469534,48,10,1:38.107,181.271,1
26136,1113,848,3,23,14,11,11,11,0,62,+1:13.417,6470835,46,6,1:37.342,182.696,1
26137,1113,855,51,24,0,12,12,12,0,62,+1:23.649,6481067,46,16,1:39.316,179.064,1
26138,1113,807,210,27,9,13,13,13,0,62,+1:26.201,6483619,50,17,1:39.923,177.977,1
26139,1113,858,3,2,18,14,14,14,0,62,+1:26.889,6484307,45,14,1:38.531,180.491,1
26140,1113,4,117,14,7,15,15,15,0,62,+1:27.603,6485021,47,3,1:36.456,184.374,1
26141,1113,847,131,63,2,16,16,16,0,61,\N,\N,46,2,1:36.273,184.724,3
26142,1113,822,51,77,16,\N,R,17,0,51,\N,\N,51,9,1:38.075,181.330,39
26143,1113,839,214,31,8,\N,R,18,0,42,\N,\N,33,18,1:39.930,177.964,6
26144,1113,852,213,22,15,\N,R,19,0,0,\N,\N,\N,0,\N,\N,4
26145,1113,840,117,18,0,\N,W,20,0,0,\N,\N,\N,0,\N,\N,54
26146,1114,830,9,1,1,1,1,1,26,53,1:30:58.421,5458421,39,1,1:34.183,221.963,1
26147,1114,846,1,4,3,2,2,2,18,53,+19.387,5477808,40,2,1:35.247,219.484,1
26148,1114,857,1,81,2,3,3,3,15,53,+36.494,5494915,38,5,1:36.328,217.021,1
26149,1114,844,6,16,4,4,4,4,12,53,+43.998,5502419,40,6,1:36.362,216.944,1
26150,1114,1,131,44,7,5,5,5,10,53,+49.376,5507797,36,3,1:35.611,218.648,1
26151,1114,832,6,55,6,6,6,6,8,53,+50.221,5508642,40,4,1:36.187,217.339,1
26152,1114,847,131,63,8,7,7,7,6,53,+57.659,5516080,27,11,1:37.653,214.076,1
26153,1114,4,117,14,10,8,8,8,4,53,+1:14.725,5533146,28,8,1:37.203,215.067,1
26154,1114,839,214,31,14,9,9,9,2,53,+1:19.678,5538099,34,10,1:37.398,214.636,1
26155,1114,842,214,10,12,10,10,10,1,53,+1:23.155,5541576,36,7,1:36.371,216.924,1
26156,1114,859,213,40,11,11,11,11,0,52,\N,\N,50,15,1:38.267,212.738,11
26157,1114,852,213,22,9,12,12,12,0,52,\N,\N,36,12,1:37.768,213.824,11
26158,1114,855,51,24,19,13,13,13,0,52,\N,\N,45,13,1:37.791,213.774,11
26159,1114,807,210,27,18,14,14,14,0,52,\N,\N,44,9,1:37.250,214.963,11
26160,1114,825,210,20,15,15,15,15,0,52,\N,\N,41,14,1:37.842,213.662,11
26161,1114,848,3,23,13,\N,R,16,0,26,\N,\N,15,18,1:39.185,210.769,130
26162,1114,858,3,2,0,\N,R,17,0,22,\N,\N,7,16,1:38.848,211.488,130
26163,1114,840,117,18,17,\N,R,18,0,20,\N,\N,16,17,1:39.050,211.057,65
26164,1114,815,9,11,5,\N,R,19,0,15,\N,\N,8,19,1:39.704,209.672,130
26165,1114,822,51,77,16,\N,R,20,0,7,\N,\N,5,20,2:02.755,170.300,130
26166,1115,830,9,1,1,1,1,1,26,57,1:27:39.168,5259168,56,1,1:24.319,231.364,1
26167,1115,857,1,81,6,2,2,2,18,57,+4.833,5264001,48,3,1:24.921,229.724,1
26168,1115,846,1,4,10,3,3,3,15,57,+5.969,5265137,47,2,1:24.842,229.938,1
26169,1115,847,131,63,2,4,4,4,12,57,+34.119,5293287,35,5,1:25.770,227.450,1
26170,1115,844,6,16,5,5,5,5,10,57,+38.976,5298144,57,4,1:24.992,229.532,1
26171,1115,4,117,14,4,6,6,6,8,57,+49.032,5308200,57,6,1:26.045,226.723,1
26172,1115,839,214,31,8,7,7,7,6,57,+1:02.390,5321558,42,11,1:26.450,225.661,1
26173,1115,822,51,77,9,8,8,8,4,57,+1:06.563,5325731,54,13,1:26.652,225.135,1
26174,1115,855,51,24,19,9,9,9,2,57,+1:16.127,5335295,54,9,1:26.323,225.993,1
26175,1115,815,9,11,0,10,10,10,1,57,+1:20.181,5339349,50,7,1:26.220,226.263,1
26176,1115,840,117,18,16,11,11,11,0,57,+1:21.652,5340820,55,10,1:26.352,225.917,1
26177,1115,842,214,10,7,12,12,12,0,57,+1:22.300,5341468,49,8,1:26.310,226.027,1
26178,1115,848,3,23,13,13,13,13,0,57,+1:31.014,5350182,57,14,1:26.666,225.098,1
26179,1115,825,210,20,18,14,14,14,0,56,\N,\N,46,15,1:27.067,224.061,11
26180,1115,852,213,22,11,15,15,15,0,56,\N,\N,55,17,1:27.174,223.786,11
26181,1115,807,210,27,14,16,16,16,0,56,\N,\N,45,12,1:26.489,225.559,11
26182,1115,859,213,40,17,17,17,17,0,56,\N,\N,54,16,1:27.113,223.943,11
26183,1115,858,3,2,15,\N,R,18,0,40,\N,\N,31,18,1:27.983,221.729,139
26184,1115,1,131,44,3,\N,R,19,0,0,\N,\N,\N,0,\N,\N,4
26185,1115,832,6,55,12,\N,W,20,0,0,\N,\N,\N,0,\N,\N,95
26186,1116,830,9,1,6,1,1,1,25,56,1:35:21.362,5721362,40,9,1:40.028,198.412,1
26187,1116,846,1,4,2,2,2,2,18,56,+10.730,5732092,39,8,1:39.985,198.497,1
26188,1116,832,6,55,4,3,3,3,15,56,+15.134,5736496,51,10,1:40.034,198.400,1
26189,1116,815,9,11,9,4,4,4,12,56,+18.460,5739822,40,5,1:39.737,198.991,1
26190,1116,847,131,63,5,5,5,5,10,56,+24.999,5746361,48,3,1:39.393,199.680,1
26191,1116,842,214,10,7,6,6,6,8,56,+47.996,5769358,47,11,1:40.412,197.653,1
26192,1116,840,117,18,0,7,7,7,6,56,+48.696,5770058,48,6,1:39.908,198.650,1
26193,1116,852,213,22,11,8,8,8,5,56,+1:14.385,5795747,56,1,1:38.139,202.231,1
26194,1116,848,3,23,15,9,9,9,2,56,+1:26.714,5808076,40,15,1:41.371,195.783,1
26195,1116,858,3,2,16,10,10,10,1,56,+1:27.998,5809360,34,14,1:41.238,196.041,1
26196,1116,807,210,27,0,11,11,11,0,56,+1:29.904,5811266,45,12,1:40.925,196.648,1
26197,1116,822,51,77,13,12,12,12,0,56,+1:38.601,5819963,54,18,1:41.972,194.629,1
26198,1116,855,51,24,12,13,13,13,0,55,\N,\N,51,17,1:41.879,194.807,11
26199,1116,825,210,20,0,14,14,14,0,55,\N,\N,41,16,1:41.506,195.523,11
26200,1116,817,213,3,14,15,15,15,0,55,\N,\N,49,2,1:39.366,199.734,11
26201,1116,4,117,14,0,\N,R,16,0,49,\N,\N,47,7,1:39.954,198.559,140
26202,1116,857,1,81,10,\N,R,17,0,10,\N,\N,5,19,1:42.705,193.240,21
26203,1116,839,214,31,8,\N,R,18,0,6,\N,\N,2,20,1:44.789,189.397,130
26204,1116,1,131,44,3,\N,D,19,0,56,\N,\N,42,4,1:39.582,199.301,2
26205,1116,844,6,16,1,\N,D,20,0,56,\N,\N,\N,0,\N,\N,2
26206,1117,830,9,1,3,1,1,1,25,71,2:02:30.814,7350814,40,2,1:21.644,189.780,1
26207,1117,1,131,44,6,2,2,2,19,71,+13.875,7364689,71,1,1:21.334,190.503,1
26208,1117,844,6,16,1,3,3,3,15,71,+23.124,7373938,38,4,1:22.332,188.194,1
26209,1117,832,6,55,2,4,4,4,12,71,+27.154,7377968,57,6,1:22.539,187.722,1
26210,1117,846,1,4,17,5,5,5,10,71,+33.266,7384080,71,3,1:21.944,189.085,1
26211,1117,847,131,63,8,6,6,6,8,71,+41.020,7391834,38,10,1:22.780,187.175,1
26212,1117,817,213,3,4,7,7,7,6,71,+41.570,7392384,66,7,1:22.679,187.404,1
26213,1117,857,1,81,7,8,8,8,4,71,+43.104,7393918,53,8,1:22.760,187.220,1
26214,1117,848,3,23,14,9,9,9,2,71,+48.573,7399387,65,9,1:22.773,187.191,1
26215,1117,839,214,31,15,10,10,10,1,71,+1:02.879,7413693,66,11,1:22.976,186.733,1
26216,1117,842,214,10,11,11,11,11,0,71,+1:06.208,7417022,43,16,1:23.230,186.163,1
26217,1117,852,213,22,18,12,12,12,0,71,+1:18.982,7429796,11,5,1:22.501,187.808,1
26218,1117,807,210,27,12,13,13,13,0,71,+1:20.309,7431123,43,15,1:23.222,186.181,1
26219,1117,855,51,24,10,14,14,14,0,71,+1:21.676,7432490,39,19,1:23.567,185.412,1
26220,1117,822,51,77,9,15,15,15,0,71,+1:25.597,7436411,43,14,1:23.166,186.306,1
26221,1117,858,3,2,19,16,16,16,0,70,\N,\N,24,12,1:23.003,186.672,31
26222,1117,840,117,18,0,17,17,17,0,66,\N,\N,43,17,1:23.257,186.103,130
26223,1117,4,117,14,13,\N,R,18,0,47,\N,\N,40,18,1:23.531,185.492,54
26224,1117,825,210,20,16,\N,R,19,0,31,\N,\N,25,13,1:23.146,186.351,3
26225,1117,815,9,11,5,\N,R,20,0,1,\N,\N,\N,0,\N,\N,130
26226,1118,830,9,1,1,1,1,1,25,71,1:56:48.894,7008894,68,2,1:13.422,211.277,1
26227,1118,846,1,4,6,2,2,2,19,71,+8.277,7017171,61,1,1:12.486,214.005,1
26228,1118,4,117,14,4,3,3,3,15,71,+34.155,7043049,54,10,1:14.442,208.382,1
26229,1118,815,9,11,9,4,4,4,12,71,+34.208,7043102,55,5,1:14.124,209.276,1
26230,1118,840,117,18,3,5,5,5,10,71,+40.845,7049739,67,4,1:14.007,209.607,1
26231,1118,832,6,55,7,6,6,6,8,71,+50.188,7059082,59,9,1:14.406,208.483,1
26232,1118,842,214,10,15,7,7,7,6,71,+56.093,7064987,48,11,1:14.521,208.161,1
26233,1118,1,131,44,5,8,8,8,4,71,+1:02.859,7071753,59,12,1:14.739,207.554,1
26234,1118,852,213,22,16,9,9,9,2,71,+1:09.880,7078774,64,7,1:14.231,208.974,1
26235,1118,839,214,31,14,10,10,10,1,70,\N,\N,53,6,1:14.206,209.045,11
26236,1118,858,3,2,19,11,11,11,0,70,\N,\N,51,16,1:15.738,204.816,11
26237,1118,807,210,27,11,12,12,12,0,70,\N,\N,66,14,1:15.036,206.732,11
26238,1118,817,213,3,17,13,13,13,0,70,\N,\N,68,3,1:13.866,210.007,11
26239,1118,857,1,81,10,14,14,14,0,69,\N,\N,66,8,1:14.310,208.752,12
26240,1118,847,131,63,8,\N,R,15,0,57,\N,\N,55,13,1:14.934,207.014,25
26241,1118,822,51,77,18,\N,R,16,0,39,\N,\N,20,15,1:15.731,204.835,5
26242,1118,855,51,24,20,\N,R,17,0,22,\N,\N,17,17,1:16.232,203.489,5
26243,1118,825,210,20,12,\N,R,18,0,0,\N,\N,\N,0,\N,\N,4
26244,1118,848,3,23,13,\N,R,19,0,0,\N,\N,\N,0,\N,\N,4
26245,1118,844,6,16,0,\N,W,20,0,0,\N,\N,\N,0,\N,\N,5
26246,1119,830,9,1,2,1,1,1,25,50,1:29:08.289,5348289,44,2,1:35.614,233.476,1
26247,1119,844,6,16,1,2,2,2,18,50,+2.070,5350359,50,3,1:35.669,233.342,1
26248,1119,815,9,11,11,3,3,3,15,50,+2.241,5350530,40,5,1:35.939,232.685,1
26249,1119,839,214,31,16,4,4,4,12,50,+18.665,5366954,47,10,1:36.637,231.004,1
26250,1119,840,117,18,19,5,5,5,10,50,+20.067,5368356,45,9,1:36.584,231.131,1
26251,1119,832,6,55,12,6,6,6,8,50,+20.834,5369123,47,6,1:35.984,232.576,1
26252,1119,1,131,44,10,7,7,7,6,50,+21.755,5370044,48,4,1:35.716,233.227,1
26253,1119,847,131,63,3,8,8,8,4,50,+23.091,5371380,44,7,1:36.071,232.365,1
26254,1119,4,117,14,9,9,9,9,2,50,+25.964,5374253,42,8,1:36.559,231.191,1
26255,1119,857,1,81,18,10,10,10,2,50,+29.496,5377785,47,1,1:35.490,233.779,1
26256,1119,842,214,10,4,11,11,11,0,50,+34.270,5382559,37,11,1:36.913,230.346,1
26257,1119,848,3,23,5,12,12,12,0,50,+43.398,5391687,50,13,1:37.357,229.296,1
26258,1119,825,210,20,8,13,13,13,0,50,+44.825,5393114,50,15,1:37.455,229.065,1
26259,1119,817,213,3,14,14,14,14,0,50,+48.525,5396814,50,12,1:37.108,229.884,1
26260,1119,855,51,24,17,15,15,15,0,50,+50.162,5398451,32,14,1:37.375,229.253,1
26261,1119,858,3,2,6,16,16,16,0,50,+50.882,5399171,32,19,1:37.740,228.397,1
26262,1119,822,51,77,7,17,17,17,0,50,+1:25.350,5433639,49,16,1:37.562,228.814,1
